FILENAME, QUALITY
sgYoFXPJ01ekO1Fa1ePU5OsiWda2_counting-fast,2
qtgKzJUvX3d1bmYHEYvzuu8qQc63_counting-fast,2
HhIoOCxCe1Z02gC8qa7RsZZ8Vz23_counting-fast,2
iS29Ewab4XQHypUcZLygL7AYH6J2_counting-fast,2
c18b81Qa5YY2RbEzblDNxMNQE312_counting-fast,0
L4CfZQwjukPm0evQv5dI2JDH4ov1_counting-fast,2
n4iInpDT2BR5xr3Y6yNqOxvvFUm2_counting-fast,2
ZmTY0bYWVddyiiXVINDdmAIDhP13_counting-fast,2
4bnHQCj8tnSEx37AR5HiQAH2vB32_counting-fast,2
iOx0zPyPiMZjCWXuf3RGu8HKq8k1_counting-fast,2
mdnBfPM4iLX7S1O9v92lao51Agz1_counting-fast,0
ZDuodssisIdOfarHk3ie8RJVIGj1_counting-fast,2
NcPBzMBBxNbjK84kdCv2z4IJzLC3_counting-fast,0
ijTkM1TDeeXxjotuSx0D7Bhk2H72_counting-fast,0
9qTEkN9zyqc9zYKt4qpsgatdTLo2_counting-fast,2
A0NM2SVNh9YFgRrZ4k20ePIAyiw1_counting-fast,2
uAEOVPr487bFnks4dvytsxJQZP02_counting-fast,2
Y7RB11Ha8VNbBDjGoYVuIxnpYKA2_counting-fast,2
YfM42MQoVvT5V7HG9JstuUqBRDf1_counting-fast,0
8jj80VIjJDhstlysp9ak8kFJwex1_counting-fast,2
hCGWjxLPdKhkAOQkOWtF9fJzQWA2_counting-fast,2
cGsyomvRhzLiAzPk98QyHu8988q2_counting-fast,2
Okal6T0guFZi4Slm4k4MEyuCnyv1_counting-fast,2
kvrE8UiQfHO8R7NaadPtaHRLqtG3_counting-fast,2
ubQOYCka4BUGeIeo6x3A9HYh8In2_counting-fast,2
6yut3EO9tXPCCY8O0VDWA5PCWYN2_counting-fast,2
16Bj2AtAiXhPGR3r4ZRjgcWTmGe2_counting-fast,2
3lZgD6k6S8UMxivbNoeGJ6SIEn72_counting-fast,2
fhyliV6PW1aFvwfKLmquREKjECT2_counting-fast,2
vHDrZKBoA4R38Ce3OxkngSUcwPY2_counting-fast,2
JNTWsYYQjzMMOsmFMml8OXjHYx92_counting-fast,2
Eg87yvzTcTOSRHlObK3w0ju4Ej82_counting-fast,2
1BVg9qHEPjhmnnl7CHMSkZRCHiR2_counting-fast,2
etg5L3iyQ3fQAyyn4uZ9jYuoUf13_counting-fast,2
1PhqsVP6EhPzs1zx9XUsyj7nm823_counting-fast,2
4AF7pgiASsYQQOw11X2wOFdFJjm1_counting-fast,2
EbWP0XeMpnbrTsljro0dOGKIell1_counting-fast,0
JUzBsjVXNFPslTzz5G3x2cZ6JFg2_counting-fast,2
YzKbMCpZxMRoab1o1d03S6e8T5P2_counting-fast,2
Fps26Qa60WYbR5pI15KzNKSeLXG2_counting-fast,2
kDIEKjR2UaYaZ1XWRbICFlhfALs2_counting-fast,2
TOzLbxmmxIeG129OZKtUv9kGXd42_counting-fast,2
euPFuMhg0CbTjlBZjGCoRQzW1DW2_counting-fast,2
SOYq0vyRpWUxeRZyAeobsEfuXy83_counting-fast,2
ELY1myVdysXxF7aQWOXX9iZm75z2_counting-fast,2
saLiV2oREChEpRlmo4TikTNRuZV2_counting-fast,0
IjI3eQUHkrYdJSB4nWeXeNoryNl2_counting-fast,2
xGXFc89moWU9CnrXW68NAZaRjQH3_counting-fast,2
i0EyWP227GaL7ZQRqCS0iysTxcf2_counting-fast,2
1i0OseJHOsa9Jn9ZfCIXmx5C4y02_counting-fast,2
1fMS9159tNOgEbgTXBoUpBXQUIr1_counting-fast,2
LPP0njvvovO1Wi3wq9IcMxJVyau1_counting-fast,2
9sAOoNazDOXPars5nzlLzOwuYVW2_counting-fast,2
CU6Sqlt8NfMboou9neSzsyNLyKD2_counting-fast,2
3YRXy19ZmvPsGyuSGv0HXuxrYB43_counting-fast,2
9NFXTnUOA3h1BZqRfhnAJGlYfKy1_counting-fast,2
UWYfIxsL1LbICfxxW9dzfYDAgrD2_counting-fast,2
MSqyNEX5gYfLNib5Lim9IyDnNVu2_counting-fast,2
sUvE80s6vsOdjqAo5mnubdliqrW2_counting-fast,2
YQzhlTCYjlgentYYTgVEDgNPapN2_counting-fast,2
2Ds5biivalU9r81vg7bxl90UWtx1_counting-fast,2
l6n5YnEHttTxhcwv6q69TcLSpSK2_counting-fast,2
kbznHTdWBpXO5FWTxPmJHRhgW8J3_counting-fast,2
OC99RqHzOjNvaA0rJhPUgP4PM2o1_counting-fast,0
yfPjZBFWOihN0YDhKla7wWDoVCA2_counting-fast,2
NAL6D2MCyQbiZUGtdQixl39IH3X2_counting-fast,2
kSpAg8AzirdsL3U6KOWUFDj0pny1_counting-fast,0
IlMV1V7sPvWocD6uBo0aVqpfuIQ2_counting-fast,2
fZiUtg0yBfazUG7IFZidEF8qJRS2_counting-fast,2
kAYxLXdLuqVZoyETBSaa7OKurtb2_counting-fast,2
6ZovArshO1MTe2tpxFWrHmORa2R2_counting-fast,2
ArfyG6NyeWefgvOsFhWMWSkhebE3_counting-fast,2
zEVxg2ell6enCYjTDqsBLty8fh83_counting-fast,2
hXCoYBU91OVMmm8UbOjQJbAADrg2_counting-fast,2
GyQfnM792oUVm2DT1fWl7HDCJCm2_counting-fast,2
356wSucV0OV6VQMvozjX63pIXrH2_counting-fast,2
CAf8ILsDpQMeTPPLwi7nFlgRT2t1_counting-fast,2
WcRpZenx0WWQmzOUPTHEEGlyJAg1_counting-fast,0
AEG7jb8apXR1JLtXyf8iGRDYRay1_counting-fast,0
aPGmE5oG8zRtIVECwyuUT0ussn02_counting-fast,2
cRKKIIXiXQUgy3HHRhOoXl3Cfn93_counting-fast,2
1R9RcXlOOLhCmAYuqdRSGP3b0OD3_counting-fast,0
8Iug9hOgiBZTCKZuDxazXlamW0g1_counting-fast,0
saaw7uHQJQesN9AmgKyXNFAaXB82_counting-fast,2
MEw5YvFJ1GekU8biV6qQMPV2CDo2_counting-fast,2
EcO51zxmIHcVtAUlxnvO6wA8JcR2_counting-fast,2
d7w3B2YcJ3TLx58ryhiASEtwaAu1_counting-fast,2
0HIgO2EhOOW1msCbEw1kC8Qsx6D3_counting-fast,2
plyCfBNtOnbjBXIVa996Dq1EJ5u2_counting-fast,0
XWseLAgCciNYqDmCI43OF2hZ56x2_counting-fast,2
7Z834FePKIhCrPJPjkOE69XeNcm1_counting-fast,2
clTCcS844yb8ZbQtq8EwQANZ6p22_counting-fast,2
WfMoLbztI3MUMQBU7SIDY08DPhf1_counting-fast,2
BTyDWg2XGnaMNkwlmO6ZWdd6LtF3_counting-fast,2
TLuM4QmyP5QZyFdkcbXWeNhWlsj1_counting-fast,2
BVDJ00JbBEeF6oAOYJzebbGLlGY2_counting-fast,2
r7mpJTuaZYNE7L4ohPsXiqLbba93_counting-fast,0
0Js6ZUZQ9NUnu568Fh7B6mZ1R8o1_counting-fast,0
3cDOR1xnHoULyVWNMbQG3wd3p3v2_counting-fast,2
01n0u9YSkXQSkmN45J65eigyCMC3_counting-fast,2
PoxsEOv7MmbHaY4qT3wNcK8GWrV2_counting-fast,2
JBHTkiv6VFfqC5oKSbfhSYwQ0Sv2_counting-fast,2
6GBpxEuVACapBiyIgwQOAj1zuuy1_counting-fast,2
UdkxuEaaG2U0l3WJfhiUQ31Dq193_counting-fast,2
FGRDO4IBbAejR0WHD5YbkXTCasg2_counting-fast,0
QBWDBFqhumZl3w2sxMa87Qm8bVt1_counting-fast,2
aiuXXywWvhXtTtGSMDITFMmKs1E2_counting-fast,2
8JuoYlwoiUgaSSUUKQnB7F7fG5S2_counting-fast,2
El8HRprt4FVF6QG4dHoKLFbARSc2_counting-fast,2
TwPNsIPNCxTzkSKcEQEy4zNqrNb2_counting-fast,2
4O0K7hT7XgOD4hysPGeuTXfDjF03_counting-fast,0
fxKtohOugAVxds721TRXR8GVmn02_counting-fast,0
8UDw6kiGKhgchuwIhHR3o2npPk92_counting-fast,2
sFzDrYGKbIchB5f15VDxz4iqKow1_counting-fast,2
K47g4iQ9QkbvE4jLFcgRMDRUyah1_counting-fast,2
fYwrpxbyuVeCaIFAST2XCi5HALv1_counting-fast,2
c96Fr87Qw8cbz2JKR4yE6DiuSrq1_counting-fast,2
kgKXbk0tC9cKZMRZnUH94is6Kxr2_counting-fast,2
oftR0bCS4Bdgkwkudt4ecIBudlt1_counting-fast,2
YE3Hs5yD9BeIzT8cctZEBKGJIXN2_counting-fast,0
imaxvQ1daYhtvhpulzgQy4t6VMl2_counting-fast,2
XwPxN3JASwgk13QZUviNawM7k0v1_counting-fast,2
KFtd9lY6jph5cl2VrZ9Nv8Jng7p1_counting-fast,2
EyzoLFEmr5dK0ifWxP8HdCypw4r1_counting-fast,1
03TmwzsdEBVEh35MRMbC9d0NnfI3_counting-fast,2
h4T9i8JwCEbfw4hzNowalt393Wp1_counting-fast,2
C3luMlCgAFZqGmGjFscXe9fVHSG3_counting-fast,2
lpohIzcDNEg3DR38ku43WHiCkC42_counting-fast,2
rhsHmoixLAOboe2XhgFD8ZZNvbD2_counting-fast,2
nuAs0qnqcLapO4Hid78HOIyIc7f1_counting-fast,1
2tzjnTx3muV7J1n2nz8oh93WNhD3_counting-fast,2
9z2XQAVyIkb0saZVigWBr3MsDcr1_counting-fast,0
Ts5Rbl9h9pWKqCQPJwoTduGvjMm2_counting-fast,0
tGWiXqKaZ0VQMD0X00ESt25ZpjN2_counting-fast,2
DKKyIfK2wWVheujgbhkDKzpEHJE3_counting-fast,0
2csA9O1LIDQd55vbgSb3Nbva2UE3_counting-fast,2
ankVK1DxMvbVFA9PYyKvHk6CQLP2_counting-fast,2
4qfhsE8JMrP67YOKBSgnbOIPlKK2_counting-fast,2
gpreuyMvtSa8HJhGaliJ6E1Hwx53_counting-fast,1
bx564wHvi9d0HyJTtdi0haZuU493_counting-fast,2
qwN4ODyxmhSTFKJvyukaejL3Pa53_counting-fast,0
o0HUIrKBsMXkygZgI161LVIydIp1_counting-fast,2
HDZ7Et3VldU238svx2iusUhQ16p2_counting-fast,2
8Vz9jwmadkRfjbwrHwGZ2MsUtcz1_counting-fast,2
CiRgXyRWvMacmLIvfdcnUwrJ59z2_counting-fast,2
D5aq6FUMeCQal79ePD7UZniIyF12_counting-fast,2
qdSq9daKJqQdWOxAGCxY4Vae3Sq2_counting-fast,2
OCFaQR2Fa4S8cFiEJE2HueZH0TH3_counting-fast,2
2owO9U3KZ8TqQDrOx6UhOiA2OW43_counting-fast,2
AutXsDVtEcVH9ZQ58NqDunDcqZv1_counting-fast,2
HATVkqrdXhV2eIiwy5iIP7V0bjo2_counting-fast,2
fBhAIfEdrdSjfz2Gk3FCIMjaD7z1_counting-fast,2
ozsqDaVIN5V2T3sCtOfpBxQm3IA2_counting-fast,2
vtdu4kS2cvMzFuiLWgO6v1oTc7F2_counting-fast,2
0bcMNFt3dlPlUPTyCO8DVAlbTUC3_counting-fast,2
4kBWmFxHZVReUAO5oltW8mWLvSB2_counting-fast,2
2bQap3Ev6AYxMG1p45w4TJ0DrBL2_counting-fast,0
FeB6iRqlySRwFJHpnIiaokSvWeC2_counting-fast,2
PJrlc61stNevcImR6At9SYx7RYp2_counting-fast,2
OTa3jtPjzyQC7FezmlYX3o5U2I83_counting-fast,2
quF8xZxqK8NnszkwktXovmZ9fBT2_counting-fast,2
uTvnoMDxnWNkVNNFD963cJ3lZnp2_counting-fast,2
IVUrhfpO08QnE9S8UR1hk4DquTa2_counting-fast,2
SwW5rQwDVJRdGLNmwOm1DEjtslB2_counting-fast,2
ymX9t6DWDHZTs28MODDSxDaOj4n2_counting-fast,2
RRbKCE4xfybmt8BOImiVxHfbFjO2_counting-fast,2
97Rb1xwK1GTHQL9OqkuoKV18Zug2_counting-fast,2
HPLBB8nluUMo7eX4zG5SmAnOhmu2_counting-fast,2
ygiPwZYsKFetOejhxWXB6rKSHAf2_counting-fast,2
AHP17rlsWyNnz73hrGbeMspbun03_counting-fast,2
o8LJfYAChnd5Jv0WVa6Ni7jpHf92_counting-fast,2
n1A8G19t3IR9wCUhfv5sZFF9pvI2_counting-fast,2
4Zg768BEWlXeVeUynZPu5jF1XOX2_counting-fast,2
qSsnWdo1MtOiGJJmH3oOXcz90Ry1_counting-fast,0
UnNfJx6G2QZjr0opFlCkjFRmAf03_counting-fast,2
JsCOI2xZdUUPfRRAQSPvvamW9wg2_counting-fast,2
FSzobvJqOXf0rI6X05cHqOiU9Mu2_counting-fast,2
D8gFH60PUrfFJEG2wXhvPCeTRCq1_counting-fast,2
MYN9ST6rk6TEgAp5DXGEgZmu6JY2_counting-fast,2
3qA9Ym3caTbMsegKE0yUvLdapHi1_counting-fast,0
ZuysSjckdLWhDEc9mARQwWpXfIj2_counting-fast,2
xXvWuF9fKkRVDhhbkAT8TbE3Rj62_counting-fast,2
C1jXleNkfzaI6sbPJL883EGGRLj2_counting-fast,2
aH6o5lYN6vh40RCFhfyBYjkQVH13_counting-fast,2
JSTw4Jhqo9dgB9tTfhSdMCdJCjN2_counting-fast,2
ebtxeRmhQhQ78ZtgSjN7g637e6v1_counting-fast,2
BOVL8U9dmKWYsaPdV6b0EZkHuNo1_counting-fast,2
uuYtRprLjWhFilZnNmWCH0wcT5v2_counting-fast,2
0EAAFsDWfTcrhktHy78LS6nf19G3_counting-fast,2
70rp2jgNpWU7FK3UabUcNvIp5us2_counting-fast,2
gRD62e1wMoOWkrXS4zbWu95DXj93_counting-fast,2
nSVDxo9HNmPPggf6WSuAGg9XU6p1_counting-fast,2
JHMWpOobBsPMkI2Z9bN8BOgec902_counting-fast,2
acNcVO2ualNYfKX5k7tJe2nw40Q2_counting-fast,2
KoN8x5OLC9fxkriFn7LVIONyMdy2_counting-fast,2
51OnFkHZ12ay7VyGlPkA3AYsB6s2_counting-fast,2
139P5XQHCAPJlxTo53QLd6FviL82_counting-fast,2
u4k3fup3JdfVBjA86vjrMVth3063_counting-fast,2
MqI9F85OYqVh99FcQEHSFPPLDka2_counting-fast,2
EaZfxkcnIWgsPfPW2XfFTjh7GQk2_counting-fast,2
vMU8ltVQM5SPsQzYanXxosJKcW12_counting-fast,1
UJkPqAafahN2a9BGQdfC67aInu73_counting-fast,2
hEj6K9BJ2Ddv8udX3Vw766ns9CB2_counting-fast,2
rjCqyoFoReUh6bjdZ7DTaRZLpt13_counting-fast,2
6WWaE2bjq1YgmugnDuBgA3kLEoL2_counting-fast,2
A7tcR4TNNfYhbtnLDTckg6yUVho1_counting-fast,2
DIzDEYclGHggfip2pfT4yW484bF2_counting-fast,2
J2KBR20S1lOfFS2iA7UyuOBOmgq1_counting-fast,0
6MmSmB1lmmOiyKNNA0p7IuVe3CA3_counting-fast,2
8EVaH2QxukMhhg0ALCubXVa3Bsl2_counting-fast,2
cd57GKgW74bBSqmusnCkc8bXujs2_counting-fast,2
xH2X6KXzfefgZFURY27gKT30ysR2_counting-fast,2
ZIuG3ACI2aQ7spKg26hQM9nxFWi1_counting-fast,2
zbIXdZwHjgb2uDtKqIgcSnr7pyD2_counting-fast,2
M83FFhneUdgbJXOFLi17GtpM8B43_counting-fast,2
19TcpGAeIyeLxS55XA6xxH285uz2_counting-fast,2
lMENbuoFgAdokwyJxN0RiDDuiu03_counting-fast,0
VO8vkvfYKaM5zzj1YDN07Z40MP13_counting-fast,2
yHDFkOJHVZTgJAab31hQ0cq9rUb2_counting-fast,2
B8eucE77s9Tg8wfQCZIv9JCTDrj2_counting-fast,2
AWMx6dOBlFPdjWa86wkLjsGZ6by2_counting-fast,2
OPSRSPdvG3SJ42PhF7aFmCZcVpk1_counting-fast,2
RvmNXu1ssYaqxW3U5WXnX5aNOVU2_counting-fast,2
2p5hBaoMtUZmVVEH3uJLvGbe9cB3_counting-fast,2
ya3VviewxzdRZqbLrEXsIrvilRR2_counting-fast,2
TBMmcughcjOlmcYhSgn2Rdej1D32_counting-fast,2
8EUkoDkeGddD0Vcnwu35XuxOhDt1_counting-fast,2
C63gG5RK0mWMFKI33VweDdYCk4O2_counting-fast,0
FMN8G22OUWaL81KxCmgyDVFxa8m1_counting-fast,2
C1gtLXT26vXGmSoubzZKPtzsU1M2_counting-fast,0
8mXNrcFzP9OZr3ECKBdMOvft22T2_counting-fast,2
ri2VbVnIcMNkS8zYnXrLAXa1dM92_counting-fast,2
piwGufIJ8PbMSVvYAFuIlOievQk2_counting-fast,2
UDsJYcNsh1NOD6LBl55nI5Z2dgj2_counting-fast,2
rfZxLORiZraDBDfqVP5OX9MwprW2_counting-fast,2
jQDuUZiOBuOuEfF28lMPmnCV0OO2_counting-fast,2
yncydoirUqa12tTAUAceL5zMWaK2_counting-fast,2
v8cNN5eg09b4auxFmOqPrNiTZBu1_counting-fast,2
Lf4G1rx8lufXdBBwEZnD4INFtUt2_counting-fast,2
S4FqcamhmndyYyD7jKLiT4ctNWT2_counting-fast,2
k4EHFQiMeAU0VmekEfZDJ11xpnP2_counting-fast,2
TkOj2GRygbe2J9HxfMWk02A4e7v1_counting-fast,2
8rOnZOCPtDZeJwWSQ9ZTH4pnD9l1_counting-fast,2
0Nuh8uDalHe47HGM31i2Ew6BPcl1_counting-fast,2
foSqAW8uRvWn3SsriOdFCLpNKY13_counting-fast,2
893CVd6PDMVocg2NUuxlMR2MLtr1_counting-fast,0
p5ZEeEq5AgbI7KMhSP9HTCXTDQ62_counting-fast,2
1B70um5alIc8VeCeJmosZsSuPTm2_counting-fast,2
Ued1DKV2NkUnzWjJcPMxA6Q261r1_counting-fast,2
S4RMw5HOdnaBnLOaIIuybMtreHg1_counting-fast,2
kAnUnZf9b6d4bkjJCawv0nCGJUI2_counting-fast,2
bg0A9VSw8yUI2XHBYnyjRTF6Yk83_counting-fast,0
yiqapKfcyIPAOKlqOxyU8DDANe63_counting-fast,2
KjPE6JknuWfX4UQtWrWP0h21Bmo2_counting-fast,2
cLcriOknOebRZSFfeQlcUNYzbZL2_counting-fast,0
VcmjCfW6ddgE9lFhDXTO6hDlb452_counting-fast,0
BJ07uOrLOCbKZGwhOCajxBj8Y8g1_counting-fast,0
5MKl8VypWfcfmC8E7kOm2rfjPpP2_counting-fast,2
rCsX9988lSeyFudpTucks6czFo32_counting-fast,2
QHDZOE4ryxMbsGpXU7Dad9egAts2_counting-fast,2
AS7IWnzwSnZ6IzknBA0G7uLYEeT2_counting-fast,2
yiVfb7qpTOXWhTQITq6P4zqGtXt2_counting-fast,2
loK2K444HrZUD8Plzr6q3i8y4Xg1_counting-fast,2
01GtHP1FUbXKdWEUwApFdusuO773_counting-fast,1
0dE8pniDGCZp0gYMy23fvjpZBDr1_counting-fast,0
0kFnp420ZNR1jLp0JWCjMGDzvXo2_counting-fast,2
0kuAzowu97fM1RkiMFwKUE2QsHC2_counting-fast,0
0l20TKQIqBOGwH8Tcr2iD3SRWRv1_counting-fast,2
0YCuLUeRDeVmOwglsjizHm6Rq5S2_counting-fast,2
1C6BCvPkrjT62P0843qRIsRPClF2_counting-fast,2
1dz0fNTGHrSBX3PjBrZ8MabBGHg2_counting-fast,2
1Gv0dO1YKOVYJPREYfrPDmdguHD2_counting-fast,2
1VNUev5HPMQSq58M1m7RQm5nw2x2_counting-fast,2
1Yy4zvUaD9ODEpomxZGXCY6V5L03_counting-fast,2
211nNIwhllPvFgsEqk1D1bphvsC3_counting-fast,1
26dbxAn33yUTDCnOY4oX8SGwSDV2_counting-fast,0
2CGjMIgiOeWRQ1qHHg8I76RiSkW2_counting-fast,2
2ETIvPLmoLX1ItSduvHxNLUYXEG2_counting-fast,2
2K7RhQsuLKQpUUo7DrE0IgCwM9x2_counting-fast,2
2NLN1vsBcwMF0cJ0g6tNDLVSpH33_counting-fast,2
2NszBeEmnHP7VFg0lKGdWZ6RkiE3_counting-fast,1
2OE9ixVI8LSZKTYs0X1qfbpim532_counting-fast,2
2szj2HhISbXaJHAQgap8KQLrXLp1_counting-fast,0
2Tg0DiYjSrd86E4LBMa4OCQ4UgT2_counting-fast,2
2YXAtGmUXMhDdnDY4VtfCxUaxWY2_counting-fast,2
2z4h8ZfSFCefq96fyC6PWg0CLh82_counting-fast,1
35fVudVN58gedyC3GGZKjC6UP2i2_counting-fast,2
3aSBxXe9wQSxxCWcKOeLs9hyBVx2_counting-fast,0
3l8trtOxHWOmdBh9WI5HgaVcAyi1_counting-fast,2
3OON9Vwuw8PeFisB03Faxoh7x482_counting-fast,1
3Q3O4tqp4xQM7M2L4YXZncpY2S13_counting-fast,0
3SmTdGmSVXOCkcLmu2wkDohCb6x1_counting-fast,0
48Rm8rmei5gbsQQKWs2TLWf1is53_counting-fast,2
4BFi2kAP9vQpSd1VpCWIeHyR2iP2_counting-fast,2
4KISxr5Elsd5AtONZ380AtOuGbb2_counting-fast,2
4mppkDcGHlS2FmRhE2GYVAZYwR12_counting-fast,0
4pr6vH1YsRSSIZ5emGxwI9kfvMn2_counting-fast,2
4qF39yHpmKX7GKO7hqOgpxjYkEp1_counting-fast,0
4rbcNPLXtib6TxsC2Md1obmuUhv1_counting-fast,2
4Vsv3Lnin1Qw8LzxtmJWHfS9V2B2_counting-fast,2
5DyIJHOcbJMeaKMPWDDA3z2Z0qF3_counting-fast,2
5f9FY2aF9sXpstnIFVhJiUI4e9f2_counting-fast,2
5fkSKY2NWPWnARcnr1GOutvAUEA2_counting-fast,0
5HdPVT7Sb4hkXAZeoI3lidVlxr82_counting-fast,2
5hJbPi5buQViKwLJcGvdZB7Vy6i2_counting-fast,2
5pR0oq0RSaZZASIR1U9Hgh4WoKE2_counting-fast,1
5uJzEx2zAfV2XQ8147WgYYWVeOF3_counting-fast,2
5uzaSYrVj2g0yIrrq8Qb3MIJEni2_counting-fast,2
5wFACyTuW6VpkLQxAZRCqPcLMpU2_counting-fast,2
5XXqhwutFJMQtrdefMCRACZCnqY2_counting-fast,0
62CzHdAb9OVmZU0mqn2YLaj3V853_counting-fast,1
65eW7IsY7egtlxF36kcMnZjAvbg2_counting-fast,2
67cM99DvHCQ0rm6HIIuCNcZ15Vf2_counting-fast,2
6E17fQ6VAOU4WZDnOjSoGjDY2Q53_counting-fast,2
6elrfW5mHEfZgdKic3J2EQ4Mn902_counting-fast,2
6nbHpaGRrGOSypqDLD8o7ZMSen82_counting-fast,2
6v0A4zK7UmaG47UWSWLJldoVnau1_counting-fast,1
6w5DhWgDAFW8TmKPEJWuvHrT6dp2_counting-fast,0
730KERLTVEPw8dUYkfo9Ja9ufhU2_counting-fast,2
78ZjqzoMgLTlZUCp9LB6pz4Kv1r2_counting-fast,1
7ANSrdWn8gXSjEf5g7woBOnCkTV2_counting-fast,2
7F8EqI7xKcaaEsuRbkrqYc411R62_counting-fast,2
7XQT0puqHogVWiLYzjm7pFFz9Y52_counting-fast,0
7ys0MPzI7iSE8VxE0RvELVLQBSG3_counting-fast,2
8Bi0fv6QwtOjcbxn1adAZp3SElb2_counting-fast,1
8fgYVVHkJAXuWL0xWRI6UBy9QK32_counting-fast,0
8gpvvSsT0SY7IUdPD7Z2mjT0bkB2_counting-fast,2
8lDQGKaXtLaD4OCCFZ0XziHnnk33_counting-fast,1
8O5PzOTmWCV3quABpq2nfbyO2hl2_counting-fast,2
8Oot6FsWpdgyMs1eXi5PeTlHkO22_counting-fast,2
8vJCpz79rrhJiKjlknwF1r3lP852_counting-fast,1
8yIPLoTwbmdRKVFAwjiObA0sOYK2_counting-fast,1
92uSFZ33wwaXpjv2jAquQjaBCRb2_counting-fast,1
9m5bk1KoeLTUgK3bNXjmLVQjSpD2_counting-fast,1
9myDAzrUduVrgtvFLwJ0FO2DdDY2_counting-fast,2
9MzwTzH8NHaSRR9LZvgBwW53vBf1_counting-fast,1
9om37Xnu61hb4q03NB3ch5uKvfq2_counting-fast,0
9plcJWaBCaWH2MjA4sbcmBmnWHj2_counting-fast,1
9q6RY1BqrHh6sYr9KNGqlCYNr7R2_counting-fast,0
9W9lO1i6cAUZxsWDcnIOslZpR4j2_counting-fast,2
9YfQ4fzK7VhEKsDvMyPUsWPFqhk2_counting-fast,2
9ZDPxl27dtS6lWT1tLIBliuOXKh1_counting-fast,2
A21aoZx56kXiMAj3zwl05qtlDRB2_counting-fast,1
a9X6xtssHmN37RNiZMwVMmVUXGE3_counting-fast,1
AaAE96euo1bXxG5vf0kBzpuCGCJ3_counting-fast,1
aasl75Os1fPjkADrR05s39NLO1b2_counting-fast,0
acIbMRC49hR4GPLAAn7NT5du7rn2_counting-fast,2
AeP4E7hKFtOmcWye2MghbvDfGlo2_counting-fast,2
afMsKrOtvnR5ZiN6OCnzzRhTaAa2_counting-fast,1
aJ01vacKROcen6rG19ieBFuYm0K2_counting-fast,2
AkoFT2Dt9FRPyYVtHDLv3bIGRvG3_counting-fast,0
AlrbprsgD9XJ6eebgp5g4AsdQeM2_counting-fast,0
AMQjCiMY3BMrHMfAeXc4Z604Rlg1_counting-fast,0
AP3q0AtN8QceZrnibZZnlLNi98X2_counting-fast,2
aQLKihHXAgMj0xfaoURdwcTcf3g1_counting-fast,0
aSfUICOukybIJNrUx8EfPXkguZ23_counting-fast,2
aSlWaEQn2veGwFuxU2aND35O8gX2_counting-fast,2
atjRILWMrDdSBN7NeAYso20fF953_counting-fast,2
Av6FZHufsAZ6ZU6CTPmijNQF3012_counting-fast,0
awUKLMbczad7Iu5G9jK0l4hAdY22_counting-fast,0
b0b0I71nkRRcRvmpp8Yo7LfH6U42_counting-fast,1
B1ZcRUST0uNa9oJHL4GEKu4RZCI3_counting-fast,2
b89UIRy5cHQsnBsHgXMuhgQuw3j2_counting-fast,1
b9IWngCSM8Uyonr7cpuEfldIBXA2_counting-fast,1
bAnZCxYt2eOcT94EddfvJIIyAKx2_counting-fast,2
bEJSKYnh3xVuOaqa9APory8yjr12_counting-fast,2
bIXvYwJypJMsjCSjytStyFk69vH3_counting-fast,1
bKddV39xTWVc3QHcJHxDsNPRKm13_counting-fast,2
BlgroKvcTZOhnJLKurZGH0yW5WU2_counting-fast,0
BMMAO2fPJfM8Qmaz41cBqDwqQbn1_counting-fast,1
bo0evHWkbehTFXFAI2UoWb2rQJD3_counting-fast,0
boQZa00NsnWrbAvvVpjv50wsUIl2_counting-fast,2
bPkWc2GJQNc3PRSt1CWI3ulXpvC2_counting-fast,1
BQvb3GV9gvX4XSeyQf7BSl7Wyqn1_counting-fast,1
BtooK4c5GOf6ic0GB9lAUXQEaaO2_counting-fast,2
bXFaCYoteegZTct5wcv9BIDu5Ur2_counting-fast,1
C0GYeEOzbUXPzOObgkf0wuyJxur1_counting-fast,2
c6LjEGIa9mYRb1ly6g3eW7VN7Sn2_counting-fast,2
cB8YAH8IQOaQZy9c18Ih0fkX33S2_counting-fast,1
ceOoyqaUJFM9dG1pl188x3niwCw1_counting-fast,0
CGXuYRjV5ZZMYE0VKMPws0IyJjp2_counting-fast,1
CHWPcgqcWBX6gcrIf8Dqn9mybfQ2_counting-fast,2
ck8BOKpWeXe2QP8A3cIrF5x0ufM2_counting-fast,2
CKQpcw70anZK0rg63buUPt2FlhB3_counting-fast,2
cmS6oTzhyydcLMQfzOJfDOf3o4D2_counting-fast,0
cP1Dvsaa6cfAv6mlTjsH8Ezf2i63_counting-fast,2
cRnIfDfUepcQo77jgnBR8ycZ5Lk2_counting-fast,1
ctgx7ZF0HaQnF2rGxIaIFVdVpCK2_counting-fast,2
cUgmwHGJfgRFHPd5b5XvQNYer8g2_counting-fast,2
cyDXI3n3uvOiWKoFACL4t6rToA92_counting-fast,2
cyVSfKGc4EfUZ2VA7StHNjOnAGi1_counting-fast,1
cyW1LZN0inUpvMWC1HqRQqn9Uyu1_counting-fast,1
CzQMWbaavKTyWVIDQkA8n4pt9ap2_counting-fast,0
D1SnlxdZwoQB1qU4IYj5Qn2ddo93_counting-fast,2
